Exhaust,Supply,Return,Outside
-24.1,9.5,19.8,-4.5
-24.3,9.5,19.8,-4.4
-25,9.4,19.8,-4.6
-24.5,9.4,19.8,-4.7
-24.1,9.4,19.7,-4.6
-24.8,9.4,19.8,-4.6
-24.8,9.4,19.8,-4.9
-24.1,9.4,19.8,-4.8
-24.4,9.4,19.8,-4.7
-24.9,9.3,19.7,-5
-24.3,9.3,19.7,-4.9
-24,9.4,19.7,-4.8
-24.8,9.3,19.7,-4.8
-24.6,9.2,19.7,-5
-24.1,9.2,19.8,-5
-24.7,9.3,19.7,-4.8
-25,9.1,19.7,-5
-24.3,9,19.6,-5.1
-17.5,9.3,19.9,-3.3
-16.9,9.7,20,0.3
-14.9,10.5,20.2,1.8
-6.5,11.2,20.3,3
-3.5,11.8,20.3,4
-2.2,12.4,20.5,4.9
-1.7,13,20.5,5.9
-0.9,13.4,20.5,6.7
-0.4,13.9,20.5,7.5
-0.2,14.4,20.6,8.3
-8.1,14.8,20.6,8.6
-20.6,13.9,20.4,5.2
-22.5,12.6,20.4,2
-23.4,11.7,20.2,0.3
-23.2,11.2,20.2,-0.7
-23.7,10.8,20,-1.5
-24.5,10.5,20,-2.2
-24.1,10.2,19.9,-2.8
-23.9,10.2,20,-2.9
-24.7,10.1,19.9,-3.2
-24.5,9.9,19.9,-3.7
-23.9,9.8,19.8,-3.3
-24.5,9.9,19.8,-3.4
-24.7,9.7,19.9,-3.9
-24,9.6,19.8,-4.2
-24.3,9.7,19.7,-4
-25,9.6,19.8,-4.3
-24.3,9.5,19.8,-4.5
-24.2,9.6,19.8,-4.4
-24.9,9.6,19.8,-4.3
-24.7,9.5,19.7,-4.6
-24.1,9.4,19.7,-4.8
-24.7,9.5,19.7,-4.5
-24.5,9.5,19.7,-4.6
-23.9,9.5,19.7,-4.6
-24.4,9.5,19.7,-4.6
-24.7,9.4,19.7,-4.8
-24.2,9.5,19.7,-4.7
-24.1,9.5,19.7,-4.7
-24.9,9.4,19.7,-4.8
-24.4,9.2,19.7,-5
-24,9.3,19.6,-4.7
-24.9,9.3,19.6,-4.8
-24.7,9.2,19.7,-5
-24.2,9.2,19.6,-4.8
-21.9,9.6,19.4,-3.5
-17.3,9.5,20,-0.5
-15.2,10.3,20,1.4
-6,11,20.2,2.5
-3.2,11.6,20.3,3.6
-2.5,12.2,20.3,4.7
-2.2,12.7,20.4,5.6
-1.4,13.2,20.5,6.4
-0.9,13.8,20.6,7.4
-0.5,14.2,20.5,8.1
-0.1,14.6,20.6,8.9
-19.5,14.3,20.4,6.5
-21.8,13,20.3,3
-23.4,11.9,20.2,0.8
-23.5,11.2,20,-0.6
-23.4,10.8,20,-1.2
-24.2,10.6,19.9,-1.9
-24.3,10.2,19.9,-2.7
-23.7,10,19.8,-2.9
-23.9,10.1,19.8,-3.1
-24.7,9.9,19.7,-3.5
-24.4,9.6,19.7,-3.9
-23.8,9.7,19.7,-3.3
-24.4,9.7,19.7,-3.6
-24.6,9.5,19.8,-4
-24.1,9.5,19.7,-4.1
-24.1,9.6,19.6,-4.1
-24.8,9.5,19.7,-4.3
-24.4,9.4,19.6,-4.6
-23.9,9.4,19.6,-4.4
-24.5,9.4,19.6,-4.4
-24.7,9.4,19.7,-4.6
-24.1,9.2,19.6,-4.8
-24.3,9.4,19.7,-4.5
-24.8,9.4,19.6,-4.7
-24.3,9.3,19.6,-4.8
-24.1,9.2,19.6,-4.8
-24.6,9.2,19.6,-4.8
-24.8,9.2,19.5,-4.8
-24.1,9.1,19.6,-4.9
-24,9.2,19.6,-4.8
-24.7,9.2,19.6,-4.9
-24.3,9.1,19.6,-4.9
-24,9.1,19.5,-4.8
-24.7,9.1,19.5,-4.8
-24.9,9,19.5,-5.1
-17.4,9.1,19.9,-2.3
-15.5,10,20,0.9
-14,10.7,20.1,2.3
-5.2,11.4,20.1,3.2
-4,11.9,20.2,4.2
-2.3,12.5,20.3,5.1
-2.2,13,20.3,6
-1.8,13.5,20.4,6.8
-1.2,13.8,20.4,7.5
-0.3,14.4,20.4,8.5
-17.4,14.6,20.3,7.6
-21.5,13.4,20.2,4
-23,12.1,20.1,1.3
-23.2,11.4,20.1,-0.2
-23.4,11,19.9,-1
-24.1,10.6,19.9,-1.8
-24.1,10.3,19.8,-2.5
-23.7,10.2,19.8,-2.7
-24.2,10,19.7,-3.1
-24.7,9.9,19.7,-3.5
-24.1,9.7,19.7,-3.7
-24,9.8,19.6,-3.3
-24.5,9.7,19.6,-3.5
-24.4,9.6,19.6,-3.9
-23.9,9.5,19.6,-4.1
-24.4,9.6,19.6,-4
-24.7,9.5,19.5,-4.3
-24.1,9.4,19.6,-4.4
-23.9,9.3,19.6,-4.5
-24.6,9.4,19.5,-4.4
-24.7,9.3,19.5,-4.7
-24.1,9.3,19.5,-4.7
-24,9.3,19.5,-4.6
-23.9,9.4,19.4,-4.5
-24.1,9.3,19.4,-4.5
-24.8,9.2,19.5,-4.8
-24.5,9,19.5,-4.9
-23.9,9.1,19.4,-4.8
-24.3,9.2,19.5,-4.8
-24.6,9,19.4,-5
-24.1,9,19.4,-4.9
-24.3,9.1,19.4,-4.8
-24.9,9,19.4,-5
-24.4,8.9,19.4,-5.2
-23.9,9.1,19.4,-4.9
-16.9,9.2,19.6,-3.4
-17.2,9.5,19.8,0.2
-16,10.3,20,1.6
-7.5,11,20,2.8
-3.9,11.5,20.1,3.7
-4.1,12.1,20.1,4.7
-3.6,12.6,20.2,5.5
-1.8,13,20.3,6.3
-1.4,13.6,20.3,7.2
-1.5,14,20.4,8
-12.3,14.4,20.2,8.2
-20.6,13.7,20.1,5.2
-22.7,12.4,20,2
-23.6,11.4,19.9,0.2
-23.4,10.9,19.8,-1
-23.6,10.5,19.8,-1.7
-24.4,10.3,19.7,-2.2
-24.4,10,19.6,-2.8
-23.8,9.9,19.6,-3.2
-24,9.8,19.6,-3.3
-24.6,9.8,19.5,-3.6
-24.3,9.6,19.5,-3.8
-23.9,9.6,19.6,-3.8
-24.3,9.5,19.5,-4
-24.1,9.5,19.4,-4
-24.3,9.4,19.5,-3.8
-24.5,9.4,19.4,-4.1
-24.3,9.3,19.5,-4.3
-23.9,9.4,19.4,-4.3
-24.6,9.4,19.4,-4.4
-24.2,9.2,19.4,-4.6
-23.9,9.3,19.4,-4.5
-24.5,9.3,19.3,-4.5
-24.7,9.2,19.4,-4.7
-23.8,9.2,19.4,-4.7
-23.9,9.4,19.4,-4.5
-23.8,9.3,19.4,-4.5
-23.4,9.3,19.4,-4.5
-24,9.4,19.4,-4.3
-24.4,9.2,19.4,-4.6
-23.8,9.1,19.4,-4.7
-24.2,9.1,19.3,-4.7
-24.5,9.1,19.3,-4.6
-24.1,9,19.3,-4.8
-23.8,9.1,19.3,-4.8
-23.2,9.4,19,-4.2
-16.6,9.3,19.7,-0.7
-14.8,10.2,19.9,1.4
-14.7,10.9,19.9,2.9
-6.1,11.3,20,3.4
-4.8,12,20,4.5
-3.3,12.5,20.1,5.4
-3.4,12.9,20.2,6.2
-3.7,13.3,20.2,7
-2.3,13.7,20.2,7.7
-1.8,14.1,20.2,8.4
-19.3,14.1,20,6.4
-22.2,12.7,19.9,3
-23.5,11.8,19.8,0.8
-23.5,11.1,19.7,-0.5
-23.1,10.7,19.7,-1.4
-23.7,10.5,19.6,-1.9
-24.5,10.2,19.5,-2.4
-24.3,9.9,19.5,-2.9
-23.6,9.8,19.6,-3.2
-24,9.8,19.5,-3.3
-24.5,9.7,19.5,-3.5
-24.2,9.7,19.4,-3.5
-23.6,9.6,19.5,-3.4
-23.4,9.7,19.4,-3.4
-24.5,9.7,19.4,-3.7
-23.9,9.5,19.3,-4
-23.3,9.5,19.4,-4
-23.6,9.6,19.3,-3.8
-24.1,9.6,19.3,-4
-23.8,9.5,19.3,-4.2
-23.3,9.5,19.4,-4.2
-23.6,9.6,19.4,-4
-24.4,9.5,19.4,-4.2
-23.9,9.4,19.4,-4.4
-23.3,9.4,19.4,-4.3
-23.7,9.6,19.4,-4
-23.9,9.5,19.4,-4.2
-23.5,9.4,19.4,-4.3
-23.6,9.4,19.4,-4.2
-24.4,9.5,19.3,-4.2
-24.1,9.2,19.3,-4.5
-23.4,9.3,19.3,-4.5
-23.9,9.3,19.3,-4.4
-24.3,9.4,19.3,-4.3
-23.8,9.3,19.3,-4.4
-17,9.2,19.6,-1.9
-15.6,9.9,19.8,1
-10.6,10.7,19.8,2.2
-4.1,11.3,19.9,3.1
-3.4,11.9,19.9,4.3
-3.3,12.4,19.9,5.2
-2.8,12.8,20.1,6
-1.6,13.3,20.1,6.8
-1.3,13.7,20.2,7.7
-1.5,14.1,20.2,8.4
-15.9,14.4,20,7.7
-20.2,13.5,19.9,4.6
-22.2,12.3,19.9,1.9
-23.1,11.5,19.8,0.3
-23.2,11,19.7,-0.7
-23,10.8,19.7,-1.2
-23.7,10.6,19.6,-1.8
-23.7,10.3,19.7,-2.4
-23.3,10.3,19.5,-2.5
-23.8,10.2,19.4,-2.8
-24.3,10,19.5,-3.1
-23.7,9.9,19.4,-3.4
-23.3,9.8,19.4,-3.4
-23.7,10,19.4,-3.3
-24.1,9.8,19.3,-3.6
-23.7,9.6,19.3,-3.8
-23.2,9.6,19.3,-3.7
-23.8,9.8,19.3,-3.3
-24.1,9.6,19.3,-3.4
-23.7,9.6,19.3,-3.8
-23.4,9.6,19.3,-3.8
-24,9.7,19.3,-3.8
-24,9.6,19.3,-4.1
-23.4,9.5,19.3,-4.1
-23.5,9.5,19.3,-4
-24.1,9.6,19.3,-4
-23.8,9.5,19.3,-4.2
-23.3,9.5,19.3,-4.2
-23.5,9.5,19.3,-4.2
-24.1,9.5,19.3,-4.1
-23.9,9.4,19.2,-4.2
-23.4,9.4,19.3,-4.3
-23.7,9.5,19.3,-4.2
-24.2,9.5,19.2,-4.1
-24,9.4,19.2,-4.4
-17.4,9.6,19.4,-3
-16.5,9.6,19.6,0.3
-13,10.5,19.6,1.5
-11.5,11,19.7,3
-10.8,11.5,19.9,4.1
-10.3,12.1,19.9,5.1
-10.1,12.6,20,6
-9.5,13,20,6.7
-8.9,13.4,20,7.5
-9.3,13.7,20,8.1
-13.3,14.1,19.9,8
-20.3,13.6,19.9,5.1
-22,12.5,19.7,2.1
-23.3,11.7,19.7,0.4
-23.4,11.2,19.6,-0.7
-23,10.8,19.6,-1.3
-23.4,10.7,19.5,-1.6
-24.1,10.4,19.4,-2.2
-23.7,10.3,19.5,-2.5
-23.3,10.2,19.4,-2.8
-23.7,10.2,19.3,-2.7
-24.1,10,19.3,-3.1
-23.7,10,19.3,-3.3
-23.3,9.9,19.3,-3.3
-23.9,9.9,19.3,-3.3
-24,9.9,19.3,-3.5
-23.5,9.8,19.3,-3.6
-23.3,9.8,19.3,-3.5
-24,9.8,19.3,-3.1
-24.1,9.8,19.3,-3.4
-23.5,9.7,19.2,-3.7
-23.6,9.7,19.2,-3.7
-24.2,9.8,19.2,-3.6
-24,9.7,19.2,-3.9
-23.5,9.7,19.2,-3.8
-23.4,9.7,19.2,-3.8
-24.3,9.7,19.2,-3.8
-24.3,9.6,19.2,-4
-23.7,9.6,19.2,-4
-23.3,9.6,19.2,-3.9
-23.9,9.7,19.2,-3.8
-24.5,9.7,19.2,-3.9
-24,9.6,19.2,-4
-23.5,9.7,19.3,-4
-23.7,9.8,19.3,-3.7
-24,10,19,-3.6
-16.6,9.6,19.8,-0.5
-14.6,10.4,19.8,1.4
-13.2,11,19.8,3.1
-13,11.7,20,4.1
-12.5,12.1,20,4.9
-12.2,12.6,20.1,5.9
-11.6,13,20,6.7
-11.4,13.3,20.1,7.3
-11.3,13.6,20.2,7.9
-10.7,14,20.1,8.5
-19.8,14.1,20,6.4
-22,13,19.9,3.2
-23.3,12.2,19.8,1.3
-23.4,11.6,19.8,0.1
-23,11.3,19.8,-0.6
-23.3,11.1,19.7,-1
-23.9,11,19.7,-1.4
-23.8,10.8,19.8,-1.8
-23.3,10.6,19.8,-2
-23.3,10.7,19.8,-2
-23.8,10.7,19.9,-2.1
-23.9,10.6,19.8,-2.3
-23.4,10.5,19.8,-2.4
-23.2,10.7,19.8,-2.3
-23.7,10.7,19.8,-2.4
-23.9,10.6,19.9,-2.5
-23.5,10.6,19.8,-2.6
-23.2,10.7,19.8,-2.5
-23.7,10.6,19.8,-2.3
-23.9,10.6,19.8,-2.5
-23.5,10.5,19.8,-2.4
-23.1,10.6,19.7,-2.4
-23.6,10.6,19.8,-2.4
-24.2,10.5,19.8,-2.7
-23.9,10.6,19.7,-2.7
-23.3,10.6,19.7,-2.7
-23.6,10.5,19.7,-2.7
-24.2,10.5,19.8,-2.7
-24.1,10.5,19.7,-2.8
-23.7,10.4,19.7,-2.9
-23.3,10.5,19.6,-2.8
-23.9,10.5,19.7,-2.6
-24.2,10.5,19.6,-2.8
-23.9,10.4,19.7,-2.8
-23.4,10.4,19.7,-2.8
-15.9,10.3,20,-0.7
-14.6,10.8,20.1,1.6
-13.4,11.4,20.2,3.4
-12.4,12,20.2,4.6
-11.9,12.4,20.2,5.5
-11.8,12.8,20.2,6.4
-11,13.3,20.3,7.3
-10.8,13.7,20.3,8
-10.5,13.9,20.3,8.5
-10.8,14.2,20.3,9
-18.3,14.7,20.2,8.1
-21.2,13.9,20.1,5.1
-22.2,12.9,20.1,2.7
-23.3,12.3,20,1.4
-23.7,11.9,19.9,0.6
-23.4,11.6,19.9,-0.1
-23.3,11.4,19.9,-0.5
-23.8,11.3,19.8,-0.7
-24.1,11.2,19.8,-1.1
-23.8,11,19.7,-1.4
-23.4,11,19.8,-1.5
-23.7,11.1,19.8,-1.4
-24.3,11,19.7,-1.6
-24.1,10.9,19.7,-1.9
-23.7,10.8,19.7,-1.9
-23.5,10.9,19.7,-1.8
-24.1,10.9,19.7,-1.9
-24.4,10.8,19.7,-2.1
-23.9,10.8,19.7,-2.2
-23.4,10.9,19.7,-2
-23.7,10.9,19.7,-2
-24.2,10.9,19.7,-2.1
-24.3,10.9,19.7,-2.1
-23.8,10.9,19.7,-2.1
-23.6,10.9,19.7,-2.1
-24,11,19.7,-2
-24.5,11,19.7,-2.1
-24.1,11,19.7,-2.2
-23.6,11,19.6,-2.2
-23.5,11,19.7,-1.9
-24.1,11.2,19.7,-1.9
-24.5,11,19.7,-2.1
-24,11,19.7,-2.1
-23.5,11.1,19.7,-1.9
-23.7,11.2,19.8,-1.8
-18.5,11.3,19.8,-1
-15.9,10.9,20.2,2
-13.2,11.5,20.2,4.1
-12.7,12,20.3,5.2
-12.2,12.6,20.4,6.1
-11.8,13.1,20.4,7
-11.6,13.5,20.5,7.7
-10.9,13.9,20.5,8.3
-10.8,14.2,20.6,8.8
-10.5,14.5,20.6,9.3
-13.1,14.9,20.5,9.2
-20.4,14.8,20.4,6.7
-21.5,14,20.4,4.2
-22.7,13.4,20.3,2.7
-23.5,13,20.4,1.7
-23.4,12.7,20.2,1.1
-23,12.6,20.3,0.7
-23,12.5,20.3,0.4
-23.5,12.3,20.2,0.1
-23.9,12.2,20.2,-0.1
-23.5,12.2,20.1,-0.4
-23.2,12.1,20.1,-0.5
-23.4,12.1,20.1,-0.4
-23.8,12.1,20.1,-0.6
-23.9,12,20.1,-0.7
-23.5,12,20.1,-0.8
-23.1,12,20.1,-0.8
-23.5,12.1,20.1,-0.6
-23.9,12.1,20.1,-0.8
-23.8,12,20.1,-1
-23.4,12,20.1,-1
-23.2,12.1,20.1,-0.7
-23.7,12.1,20.1,-0.7
-24.2,12.1,20,-1
-23.9,12.1,20.1,-1
-23.4,12.2,20,-0.9
-23.4,12.2,20,-0.8
-23.8,12.2,20,-0.9
-24.1,12.2,20,-0.9
-23.7,12.2,20,-0.9
-23.3,12.2,20,-0.9
-23.4,12.3,20,-0.8
-23.9,12.3,20,-0.8
-24.2,12.3,20,-0.9
-23.8,12.2,20.1,-1
-23.3,12.3,19.8,-0.7
-14.3,11.5,20.1,1.8
-12.5,11.9,20.2,4
-11,12.3,20.3,5.3
-10.7,12.8,20.3,6.3
-10,13.3,20.4,7.1
-9.6,13.6,20.4,7.8
-9.4,14.1,20.4,8.5
-9.1,14.4,20.4,9
-8.8,14.7,20.5,9.5
-8.3,14.9,20.5,9.9
-18.6,15.4,20.3,8.3
-21.6,14.8,20.3,5.6
-22.4,14.3,20.3,3.8
-22.5,13.8,20.3,2.7
-22.7,13.6,20.3,2
-23.4,13.4,20.2,1.6
-23.9,13.2,20.2,1.2
-23.6,13,20.2,0.7
-23.2,13,20.1,0.6
-23.3,13,20.1,0.6
-23.9,13,20.1,0.4
-24.1,12.9,20.1,0.2
-23.5,12.8,20.1,0
-23.2,12.8,20.1,0.1
-23.3,12.9,20.1,0.1
-23.9,12.9,20.1,0.1
-24.1,12.8,20.1,-0.2
-23.6,12.8,20.1,-0.2
-23.2,12.9,20.1,0
-23.3,12.9,20.1,0
-23.9,12.9,20.1,-0.1
-24,12.9,20.1,-0.1
-23.5,13,20.1,-0.1
-23.1,12.9,20.1,-0.1
-23.3,12.9,20,0
-23.7,13,20,0.1
-24.1,13,20.1,0
-23.6,13,20.1,-0.1
-23.2,13,20.2,0
-23.2,13.2,20.2,0.2
-23.7,13.2,20.2,0.2
-23.9,13.2,20.2,0
-23.5,13.1,20.2,0
-23,13.2,20.2,0.2
-23.3,13.2,20.1,0.3
-14.1,12.5,20.3,1.6
-11.3,12.2,20.4,4
-8.5,12.6,20.3,5.3
-7.5,13,20.4,6.3
-6.5,13.5,20.4,7.2
-6.1,13.9,20.4,8
-5.7,14.3,20.4,8.6
-5.6,14.6,20.5,9.3
-5.8,14.8,20.4,9.7
-5.6,15,20.6,9.9
-13.8,15.6,20.5,9.2
-20,15.7,20.3,7
-21.1,15.2,20.4,4.8
-22.1,14.9,20.4,3.4
-22.9,14.7,20.4,2.6
-23.3,14.5,20.3,2
-23,14.3,20.3,1.6
-22.8,14.2,20.4,1.3
-23,14.3,20.4,1.3
-23.7,14.2,20.3,1
-23.7,14.1,20.3,0.7
-23.2,14.1,20.3,0.6
-22.8,14.1,20.3,0.7
-23.1,14.1,20.2,0.6
-23.5,14.1,20.3,0.5
-23.5,13.9,20.4,0.3
-23.1,14,20.3,0.4
-22.9,14.1,20.3,0.4
-23.2,14.2,20.4,0.5
-23.7,14.1,20.4,0.3
-23.4,14.2,20.3,0.4
-23,14.2,20.3,0.4
-22.9,14.2,20.3,0.5
-23.3,14.2,20.4,0.5
-23.8,13.4,20.3,-0.2
-23.7,12.8,20.2,-1
-23.3,12.5,20.2,-1.3
-23.6,12.3,20.2,-1.5
-24.2,12.2,20.2,-1.5
-24.6,12.1,20.2,-1.8
-25.2,11.9,20.2,-2.1
-24.8,11.8,20.3,-2.2
-24.2,11.9,20.2,-2.1
-24.2,11.9,20.3,-2
-24.8,11.9,20.3,-2.1
-20.2,12,20.4,-1.2
-15,11.4,20.7,1.7
-12.9,12.1,20.9,3.8
-11.8,12.7,21,5.2
-10.9,13.3,21,6.4
-10.1,13.8,21.1,7.3
-10.1,14.2,21,8
-9.6,14.7,21.1,8.8
-9.2,15,21.2,9.4
-8.9,15.3,21.3,9.9
-10.6,15.7,21.2,10
-20.7,15.8,21.1,7.4
-18.7,14.8,21,4.6
-19.6,13.3,21,2.8
-19.2,12.4,20.9,1.4
-14.8,12.4,20.7,1.8
-20.2,12.3,20.7,1.3
-23.9,11.5,20.6,-0.2
-25.8,10.9,20.7,-1.6
-25.2,10.4,20.7,-2.5
-24.1,10.2,20.6,-2.7
-23.8,10.1,20.6,-2.6
-24,10.2,20.7,-2.7
-24.5,10.1,20.6,-3
-24.8,10,20.7,-3.4
-24.5,9.9,20.8,-3.6
-24,10,20.7,-3.6
-23.7,10,20.7,-3.5
-24.1,10,20.8,-3.6
-24.8,10,20.7,-3.7
-25.2,9.9,20.7,-4
-25,9.7,20.7,-4.2
-24.3,9.7,20.8,-4.2
-23.8,9.9,20.8,-3.8
-23.8,10,20.8,-3.7
-24.3,10.1,20.9,-3.7
-24.9,9.9,20.8,-4
-24.9,9.9,20.8,-4
-24.4,9.9,20.9,-4
-23.9,9.9,20.9,-3.8
-23.8,10,20.8,-3.8
-24.2,10,20.9,-3.5
-24.7,10.1,21,-3.6
-25,9.9,20.9,-3.9
-24.7,9.8,20.9,-4
-24.1,10.1,20.8,-3.7
-16.5,10.3,21.4,-0.5
-14.5,11.3,21.4,1.6
-13.6,12.1,20.9,3.7
-13.2,12.5,20.6,5
-12.6,12.7,20.8,5.7
-11.9,13.2,21.1,6.5
-11.1,13.8,21.5,7.6
-11.6,14.2,21.6,8.3
-11.5,14.6,21.7,9.1
-10.9,15.1,21.6,9.8
-19.4,15,21.3,7.9
-21.4,13.6,21,4.5
-22.3,12.6,20.7,2.5
-23.4,11.7,20.3,1.1
-24.6,11.2,20.2,0
-25,10.6,20,-1
-24.5,10.2,20,-1.7
-24.2,10,20.1,-1.9
-24.1,10,20.3,-2
-24.3,10,20.5,-2.1
-24.9,9.9,20.6,-2.4
-25.1,9.9,20.8,-2.4
-24.8,10.1,20.8,-2.5
-24.4,10.1,21,-2.7
-24,10.2,21,-2.6
-24,10.4,21,-2.5
-24.5,10.4,21.1,-2.6
-25,10.3,21,-2.8
-25.3,10.2,20.8,-3.1
-24.8,10.1,20.6,-3.1
-24.3,10.2,20.6,-3.1
-24,10.1,20.5,-3
-24.1,10.2,20.6,-2.8
-24.5,10.2,20.7,-2.8
-25,10.3,20.9,-3
-25.3,10.2,21,-3.2
-24.6,10.3,21.2,-3.1
-24.2,10.5,21.3,-2.9
-23.9,10.6,21.4,-2.8
-24.1,10.7,21.5,-2.7
-24.5,10.8,21.6,-2.5
-24.9,10.8,21.5,-2.7
-25,10.7,21.5,-2.8
-24.5,10.7,21.6,-2.8
-24.1,10.9,21.6,-2.5
-16.5,11,21.9,-0.6
-14,11.6,22.1,1.7
-13.2,12.5,22.2,3.9
-12.7,13.1,22.4,5.2
-12,13.8,22.5,6.4
-11.8,14.3,22.6,7.4
-11.3,14.8,22.7,8.4
-10.7,15.3,22.7,9.4
-10.8,15.7,22.8,10.1
-11.1,16,22.8,10.6
-16.5,16.4,22.6,10
-21.3,15.2,22.4,6.7
-22,14.1,22.3,4.1
-22.5,13.4,22.4,2.7
-23.5,12.9,22.2,1.7
-24.4,12.6,22.2,1
-25,12.2,22.1,0.2
-24.6,12,22.1,-0.3
-23.9,11.9,22.1,-0.5
-23.7,11.9,22.2,-0.5
-23.7,11.9,22.2,-0.7
-24,11.8,22.2,-0.8
-24.4,11.8,22,-1
-24.6,11.7,22.1,-1.2
-24.4,11.6,22,-1.4
-24,11.6,21.9,-1.4
-23.7,11.7,21.9,-1.2
-23.9,11.7,22,-1.3
-24.3,11.6,21.8,-1.4
-24.8,11.6,21.8,-1.5
-25.2,11.5,21.8,-1.7
-25,11.4,21.8,-1.9
-24.4,11.4,21.8,-1.8
-24.1,11.5,21.7,-1.6
-24,11.5,21.7,-1.5
-24.2,11.5,21.7,-1.5
-24.7,11.5,21.7,-1.6
-25.1,11.5,21.7,-1.7
-25.3,11.4,21.7,-1.9
-25,11.3,21.6,-1.8
-24.5,11.4,21.5,-1.8
-24.1,11.5,21.6,-1.6
-24,11.5,21.7,-1.6
-24.2,11.6,21.7,-1.6
-24.6,11.7,21.7,-1.4
-22,12,21.9,-0.6
-15.1,11.8,22.2,1.4
-13.6,12.4,22.3,3.7
-12.8,13.1,22.3,5.3
-12,13.8,22.5,6.4
-11.4,14.4,22.6,7.6
-11.2,14.9,22.6,8.6
-9.9,15.4,22.7,9.6
-10.2,15.7,22.8,10.3
-9.8,16.1,22.8,10.9
-10.6,16.5,22.9,11.1
-20.2,16.1,22.6,8.4
-21.7,14.9,22.5,5.5
-22.5,14.1,22.4,3.7
-23.7,13.5,22.2,2.6
-24.7,13.1,22.2,1.7
-25.4,12.8,22.1,1
-25.2,12.4,22,0.3
-24.6,12.2,21.9,-0.1
-24.2,12.2,22,-0.2
-24.2,12.1,21.9,-0.4
-24.3,12,21.8,-0.6
-24.5,11.9,21.6,-0.7
-24.9,11.9,21.3,-0.8
-25,11.8,21.3,-1
-24.7,11.7,21.1,-1.1
-24.3,11.7,21,-1.1
-24,11.6,20.9,-1
-23.9,11.6,20.8,-1
-24.1,11.6,20.9,-1.1
-24.6,11.5,21,-1.2
-25.1,11.5,21.1,-1.3
-25.4,11.5,21.2,-1.5
-25.2,11.5,21.3,-1.6
-24.8,11.7,21.4,-1.4
-24.4,11.8,21.4,-1.2
-24,11.9,21.6,-1.1
-24,12,21.7,-1
-24.3,12.2,21.7,-0.7
-24.7,12.3,21.8,-0.8
-25.2,12.3,21.8,-0.9
-25.2,12.3,21.8,-0.9
-24.8,12.4,21.6,-0.8
-24.3,12.4,21.5,-0.8
-24,12.4,21.4,-0.7
-23.8,12.6,21.3,-0.5
-12.5,12.2,21.5,1.8
-7.1,12.4,21.4,4.1
-8.4,12.9,21.2,5.5
-8.4,13.5,21.5,6.9
-8.4,14.2,21.8,8
-9.3,14.7,22,8.9
-8.3,15.3,22.1,9.9
-7.5,15.7,22.3,10.7
-7.6,16,22.4,11.2
-8.4,16.3,22.5,11.6
-18.8,16.5,22.5,9.8
-21.4,15.2,22.4,6.4
-22,14.1,22.3,4
-22.6,13.5,22.2,2.8
-23.3,13.1,21.9,2
-24.2,12.7,21.7,1.3
-25.1,12.4,21.5,0.6
-25.1,12,21.4,0
-24.5,11.8,21.3,-0.3
-23.9,11.7,21.1,-0.5
-23.8,11.5,21.1,-0.7
-23.8,11.6,21.1,-0.6
-24.2,11.5,21.3,-0.9
-24.7,11.4,21.7,-1.1
-25.2,11.4,21.7,-1.3
-25.1,11.5,21.7,-1.3
-24.7,11.4,21.7,-1.5
-24.3,11.4,21.7,-1.4
-23.9,11.5,21.7,-1.2
-24,11.7,21.8,-1
-24.2,11.7,21.5,-1
-24.6,11.3,21.3,-1.2
-25,11.2,21.1,-1.3
-25.2,10.8,20.9,-1.7
-25.1,10.2,20.6,-2.2
-24.5,10.1,20.5,-2.4
-24.3,10,20.4,-2.3
-24,10,20.5,-2.3
-24.1,10,20.7,-2.4
-24.5,10,20.9,-2.6
-25.2,10,21,-2.6
-25.7,10,21,-2.8
-25.7,10,21,-2.9
-25,10,21,-2.9
-24.6,10.2,20.9,-2.6
-15.9,10.7,21.1,-0.8
-14.3,11.3,21.5,1.4
-14.7,11.9,21.5,3.3
-14.7,12.5,21.5,4.6
-14.3,13,21.5,5.6
-13.7,13.4,21.8,6.4
-13.2,14,22.1,7.4
-13.1,14.4,22.3,8.3
-13.1,14.8,22.5,9
-12.9,15.3,22.5,9.8
-18.1,15.6,22.5,9.5
-22.6,14.1,22.3,6.2
-22.9,12.5,22.3,3.2
-23,11.8,22.1,1.6
-23.3,11.2,21.9,0.6
-23.7,10.8,21.8,-0.2
-24.5,10.4,21.5,-1
-25.4,10.1,21.2,-1.6
-25.4,9.8,21.2,-2.2
-24.7,9.6,21,-2.6
-24.2,9.5,20.9,-2.7
-23.9,9.5,20.9,-2.9
-23.9,9.5,21.1,-2.8
-24.1,9.5,21.2,-2.9
-24.6,9.5,21.3,-3.1
-25,9.4,21.3,-3.1
-25.1,9.4,21.5,-3.1
-24.7,9.5,21.4,-3.2
-24.3,9.5,21.3,-3.3
-23.9,9.6,21.3,-3.2
-23.6,9.7,21.2,-3.1
-23.7,9.7,21.1,-3.2
-24,9.8,21,-3.1
-24.4,9.7,20.9,-3.3
-24.9,9.8,21,-3.2
-25,10.2,21.1,-2.6
-24.5,10.5,20.8,-2.3
-24.1,10.7,20.8,-2
-23.8,10.8,21,-1.9
-23.7,11,21.3,-1.6
-24,11.2,21.2,-1.6
-24.6,11.1,21.3,-1.7
-25,11.1,21.4,-1.8
-25.4,11.2,21.5,-1.8
